RecordType,Company,Number,VendorGroup,Vendor,VendorName,TransactionDate,JCCo,Job,JobDescription,Description,DetailLineCount,TotalOrigCost,TotalOrigTax,RemainingAmount,RemainingTax
SC,20,73522-F10532,1,54372,J C RICHARDS COMPANY,7/3/2012 0:00,20, 14614-001,2012 FACILITY BUCKET,GENERAL CONSTRUCTION,1,2655,0,2655,0
SC,20,73543-C10193,1,53530,ARROW INSULATION,7/7/2012 0:00,20, 14245-001,WWU PH 1.0,INSULATION,1,76000,0,76000,0
SC,20,73544-C32005,1,55316,UHL COMPANY INC,7/7/2012 0:00,20, 14468-001,ST CLOUD SD PC PH1,MECHANICAL,1,8800,0,8800,0
SC,20,73545-C60037,1,53354,ABILENE MILLWORK,7/7/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,WOOD FLOORING,2,162571,0,157371,0
SC,20,73546-C60037,1,53815,COHESIVE AUTOMATION INC,7/7/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,CONTROLS,2,68900,0,53900,0
SC,20,73551-P30670,1,54226,GRUNAU COMPANY,7/7/2012 0:00,20, 15069-001,MED COLLEGE OF WI,ENGINEERING,3,9500,0,24555,0
SC,20,73565-C13012,1,53534,ARMSTRONG PUMPS INC,7/12/2012 0:00,20, 14403-001,UOFI THERMAL STORAGE,PROFESSIONAL,1,1500,0,1500,0
SC,20,73569-C60037,1,55514,WHITECO CONCEPTS LLC,7/10/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,CAULKING,2,84000,0,77290,0
SC,20,73575-C14004,1,53441,ARMACOST TRANE SVC CO,7/11/2012 0:00,20, 14408-001,GREAT FALLS PUBLIC,CONTROLS,2,46831,0,48704,0
SC,20,73579-C10243,1,55220,TECTA AMERICA SEA LLC,7/12/2012 0:00,20, 14264-001,MONROE SD PH3,GEN CONST,2,3000,0,1115,0
SC,20,73580-C11095,1,53599,BECKSTEAD ELECTRIC INC,7/12/2012 0:00,20, 14341-001,MANSFIELD SCHOOL,ELECTRICAL,2,33150,0,38005.8,0
SC,20,73582-C10244,1,54283,HONEYWELL INTERNATIONAL,7/12/2012 0:00,20, 14265-001,SNOQUALMIE VALLEY SD,CONTROLS,1,50161,0,50161,0
SC,20,73588-C12057,1,54560,MCDONALD & WETLE INC,7/13/2012 0:00,20, 14383-001,PORTLAND CLINIC,ROOFING,3,155405,0,162810.65,0
SC,20,73589-F10532,1,54372,J C RICHARDS COMPANY,7/13/2012 0:00,20, 14614-001,2012 FACILITY BUCKET,SERVICE,1,2500,0,2500,0
SC,20,73591-C11096,1,54834,NORTHWEST EDISON,7/13/2012 0:00,20, 14342-001,NESPELEM SCHOOL,ELECTRICAL,2,5967,0,9457,0
SC,20,73596-C10239,1,53351,ATS AUTOMATION INC,7/16/2012 0:00,20, 14262-001,SEDRO-WOOLLEY SD PH1,CONTROLS,3,213848,0,233636,0
SC,20,73597-C10238,1,53351,ATS AUTOMATION INC,7/16/2012 0:00,20, 14261-001,ANACORTES SD OSPI,CONTROLS,4,140960,0,268746,0
SC,20,73601-C10243,1,54327,HYDRAMETRICS,7/17/2012 0:00,20, 14264-001,MONROE SD PH3,PLUMBING,1,5009,0,5009,0
SC,20,73602-C32002,1,53597,BECKER ARENA PRODUCTS INC,7/17/2012 0:00,20, 14467-001,CITY OF NEW HOPE PC,PIPING,1,16149.94,0,16149.94,0
SC,20,73603-C10193,1,54327,HYDRAMETRICS,7/17/2012 0:00,20, 14245-001,WWU PH 1.0,PLUMBING,2,305688,0,284408,0
SC,20,73605-C10224,1,54385,JOHNSON BACKHOE&DOZ SVCS,7/17/2012 0:00,20, 14255-001,NSD MOORLANDS BOILER,EXCAVATION,1,8875,0,8875,0
SC,20,73606-C10224,1,54155,GOLDFINCH BROS,,,,,,,,,,
SC,20,73607-C20046,1,54260,H20 APPLIED TECHNOLOGIES,7/17/2012 0:00,20, 14432-001,DURANGO SCHOOL,PLUMBING,2,192106,0,194241,0
SC,20,73608-C20046,1,54362,INTEGRATED CNTRLS SYS INC,7/17/2012 0:00,20, 14432-001,DURANGO SCHOOL,CONTROLS,10,289734,0,317967.5,0
SC,20,73609-C20046,1,53671,BLDG ENVELOPE SOLUTNS LLC,7/17/2012 0:00,20, 14432-001,DURANGO SCHOOL,GENERAL CONSTRUCTION,1,144700,0,144700,0
SC,20,73610-C11102,1,54281,HOBSON FABRICATING,7/17/2012 0:00,20, 14345-001,KENNEWICK SD,SHEET METAL,3,363600,0,400983,0
SC,20,73612-C10239,1,55173,SNYDER ROOFING OF,7/18/2012 0:00,20, 14262-001,SEDRO-WOOLLEY SD PH1,ROOFING,1,2800,0,2800,0
SC,20,73613-C10239,1,53613,BLYTHE PLUMBING & HEATING,7/18/2012 0:00,20, 14262-001,SEDRO-WOOLLEY SD PH1,MECHANICAL,3,79025,0,90376,0
SC,20,73614-C11099,1,53740,CTA ARCHITECTS ENGINEERS,7/18/2012 0:00,20, 14343-001,WHITWORTH UNIVERSITY,PROFESSIONAL,3,13250,0,13726.73,0
SC,20,73615-C11096,1,54000,MCKINSTRY ESSENTION LLC,7/18/2012 0:00,20, 14342-001,NESPELEM SCHOOL,PROFESSIONAL,1,19556,0,19556,0
SC,20,73616-C11095,1,54000,MCKINSTRY ESSENTION LLC,7/18/2012 0:00,20, 14341-001,MANSFIELD SCHOOL,PROFESSIONAL,1,17645,0,17645,0
SC,20,73617-C11095,1,53451,AIRE MASTER-WENATCHEE LLC,7/18/2012 0:00,20, 14341-001,MANSFIELD SCHOOL,PIPING,1,14867.17,0,14867.17,0
SC,20,73621-C20023,1,55119,SUN & SUN INDUSTRIES INC,7/18/2012 0:00,20, 14423-001,FOOTHILLS PARK AND,ELECTRIC-WARRANTY,1,3030.37,0,3030.37,0
SC,20,73622-C20042,1,54455,KENNEBEC CONSTRUCTION INC,7/18/2012 0:00,20, 14428-001,FORT LEWIS COLLEGE,GENERAL CONSTRUCTION,5,4100,0,14397.8,0
SC,20,73623-C20045,1,53958,DRYWALL SERVICES INC,7/18/2012 0:00,20, 14431-001,EVERGREEN PARK AND,INSULATION,2,12920,0,14160,0
SC,20,73624-C20045,1,54327,HYDRAMETRICS,7/18/2012 0:00,20, 14431-001,EVERGREEN PARK AND,PLUMBING,2,16566,0,18146,0
SC,20,73625-C20045,1,55119,SUN & SUN INDUSTRIES INC,7/18/2012 0:00,20, 14431-001,EVERGREEN PARK AND,LIGHTING,2,130141.16,0,133723.33,0
SC,20,73626-C14009,1,53931,VALLEY ELECTRICAL CONTRCT,7/19/2012 0:00,20, 14411-001,MSU ESCO PH 2.1,CONTROLS,3,5375,0,14565,0
SC,20,73627-C11098,1,55192,STANDARD PLUMBING,,,,,,,,,,
SC,20,73628-F10449,1,54233,HAAKENSON GROUP INC,7/19/2012 0:00,20, 14608-001,815 WBRP TI,SERVICE,1,1062.18,0,1062.18,0
SC,20,73629-F10576,1,53350,ARMORCLAD FLOORS,7/19/2012 0:00,20, 14621-001,UW SCHOOL OF MED,SERVICE,1,3000,0,3000,0
SC,20,73630-F10576,1,53582,BMP INC,7/19/2012 0:00,20, 14621-001,UW SCHOOL OF MED,SERVICE,1,23800,0,23800,0
SC,20,73631-F10576,1,55166,SELLEN CONSTRUCTION,7/19/2012 0:00,20, 14621-001,UW SCHOOL OF MED,SERVICE,1,13941.86,0,13941.86,0
SC,20,73632-F10576,1,55307,STONHARD,7/20/2012 0:00,20, 14621-001,UW SCHOOL OF MED,SERVICE,1,17740,0,17740,0
SC,20,73634-C60033,1,54883,PFEIFFER & SONS LTD,7/19/2012 0:00,20, 14495-001,GOOSE CREEK CISD,CONTROLS,1,16865,0,16865,0
SC,20,73635-C30035,1,54170,GILBANK CONSTRUCTION INC,7/19/2012 0:00,20, 14447-001,BELOIT SD PH 1.1,ACOUSTIC,2,105141,0,72636,0
SC,20,73636-C30035,1,53671,BLDG ENVELOPE SOLUTNS LLC,7/19/2012 0:00,20, 14447-001,BELOIT SD PH 1.1,GEN CONST,1,27200,0,27200,0
SC,20,73637-C30035,1,54078,FAITH TECHNOLOGIES INC,7/19/2012 0:00,20, 14447-001,BELOIT SD PH 1.1,LIGHTING,2,149891,0,158061,0
SC,20,73638-C32006,1,54588,MIDWEST ACOUSTICS,7/19/2012 0:00,20, 14469-001,SHAKOPEE SD PC PH1.1,GEN CONSTR,3,45400,0,48500,0
SC,20,73641-C10250,1,53557,BCE ENGINEERS INC,8/31/2012 0:00,20, 14268-001,SNOH COUNTY JAILS,ENGINEERING,1,6500,0,6500,0
SC,20,73642-C11099,1,54023,ENERGIZED ELECTRIC INC,7/20/2012 0:00,20, 14343-001,WHITWORTH UNIVERSITY,LIGHTING,1,42327,0,42327,0
SC,20,73643-C11096,1,54583,MAIANI CONSTRUCTION SERVI,7/20/2012 0:00,20, 14342-001,NESPELEM SCHOOL,BALANCING,2,9500,0,10765,0
SC,20,73644-C11095,1,54583,MAIANI CONSTRUCTION SERVI,7/20/2012 0:00,20, 14341-001,MANSFIELD SCHOOL,BALANCING,1,9800,0,9800,0
SC,20,73656-C11087,1,54079,FAIRWAY FLOORS INC,7/20/2012 0:00,20, 14337-001,EWU PH 4.1 TAWANKA,FLOORING,2,4739.72,0,8070.94,0
SC,20,73659-C10244,1,54086,MCKINSTRY ELECTRIC,7/20/2012 0:00,20, 14265-001,SNOQUALMIE VALLEY SD,ELECTRICAL,4,225071,0,259017,0
SC,20,73665-C20045,1,53671,BLDG ENVELOPE SOLUTNS LLC,7/23/2012 0:00,20, 14431-001,EVERGREEN PARK AND,CAULKING,1,15175,0,15175,0
SC,20,73667-C20044,1,55038,TRANE,7/23/2012 0:00,20, 14430-001,CITY OF LONGMONT,MECHANICAL,6,59461,0,269761.5,0
SC,20,73668-C60037,1,54547,LONESTAR INDUSTRIES LLC,7/23/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,EXT MAINTENANCE,3,176200,0,184646,0
SC,20,73669-C60037,1,53397,ALPHA TESTING INC,7/23/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,TESTING,1,27492.5,0,27492.5,0
SC,20,73670-C60037,1,54309,INLAND ENVIRONMENTS LTD,7/23/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,ENVIRONMENTAL,1,3280,0,3280,0
SC,20,73675-C11092,1,53740,CTA ARCHITECTS ENGINEERS,7/24/2012 0:00,20, 14340-001,COLTON SCHOOL DISTR,PROFESSIONAL,1,3373.53,0,3373.53,0
SC,20,73678-C11087,1,54578,MCKINSTRY CO,7/24/2012 0:00,20, 14337-001,EWU PH 4.1 TAWANKA,MECHANICAL,2,39830,0,47253,0
SC,20,73680-F10556,1,54578,MCKINSTRY CO,7/24/2012 0:00,20, 14616-000,ALEXANDRIA REAL,SERVICE,1,20000,0,20000,0
SC,20,73681-F10556,1,54578,MCKINSTRY CO,7/24/2012 0:00,20, 14616-000,ALEXANDRIA REAL,SERVICE,1,47160,0,47160,0
SC,20,73690-C20046,1,54506,RETRO-TECH SYSTEMS INC,7/24/2012 0:00,20, 14432-001,DURANGO SCHOOL,LIGHTING,3,1036650,0,1054995.44,0
SC,20,73693-C11092,1,54592,M&M HARRISON ELECTRIC,7/25/2012 0:00,20, 14340-001,COLTON SCHOOL DISTR,ELECTRICAL,2,7455,0,20330.4,0
SC,20,73694-C11092,1,55083,RM MECHANICAL,,,,,,,,,,
SC,20,73695-C14004,1,54542,LIBERTY ELECTRIC INC,7/25/2012 0:00,20, 14408-001,GREAT FALLS PUBLIC,ELECTRICAL,2,3256,0,4056,0
SC,20,73696-C30032,1,54548,LUCID DESIGN GROUP INC,7/26/2012 0:00,20, 14445-001,UW PLATTEVILLE ESPC1,TELECOM,1,25820,0,25820,0
SC,20,73698-C11102,1,54393,JOHNSON CONTROLS INC,7/26/2012 0:00,20, 14345-001,KENNEWICK SD,CONTROLS,2,164690,0,173010,0
SC,20,73699-C11102,1,54592,M&M HARRISON ELECTRIC,7/26/2012 0:00,20, 14345-001,KENNEWICK SD,ELECTRICAL,2,72500,0,121408.09,0
SC,20,73707-C20045,1,55084,STILES ENVIROMENTAL &,7/27/2012 0:00,20, 14431-001,EVERGREEN PARK AND,SHEET METAL,1,10650,0,10650,0
SC,20,73712-C10244,1,54284,HOLMBERG CO,7/27/2012 0:00,20, 14265-001,SNOQUALMIE VALLEY SD,MECHANICAL,2,105036,0,106299,0
SC,20,73716-C20042,1,53629,BLAKE'S MECHANICAL INC,7/30/2012 0:00,20, 14428-001,FORT LEWIS COLLEGE,MECHANICAL,2,20652,0,21172,0
SC,20,73717-C12058,1,54013,MCKINSTRY ELECTRICAL LLC,7/31/2012 0:00,20, 14384-001,GRESHAM BARLOW,GLAZING,1,4050,0,4050,0
SC,20,73718-C12058,1,53419,ALTA ENTERPRISES INC,7/31/2012 0:00,20, 14384-001,GRESHAM BARLOW,SPECIALTIES,1,99194,0,99194,0
SC,20,73720-C12058,1,53867,CRAWFORD DOOR CO LLC,8/13/2012 0:00,20, 14384-001,GRESHAM BARLOW,GLAZING,1,11200,0,11200,0
SC,20,73725-C10221,1,54811,ESC AUTOMATION INC,7/31/2012 0:00,20, 14254-001,SATSOP DEVELOPMENT,CONTROLS,1,37792,0,37792,0
SC,20,73728-C10241,1,54662,MEHRER DRYWALL,7/31/2012 0:00,20, 14263-001,MUKILTEO SD PH3,DRYWALL,1,6871,0,6871,0
SC,20,73729-Y52011,1,55113,SOURCENET SOLUTIONS INC,7/31/2012 0:00,20, 16216-001,SOURCENET,CONSULTANT,3,20000,0,25316.81,0
SC,20,73731-C60037,1,54579,MASTERSCAPES INC,7/31/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,LANSCAPING,3,39500,0,53738.52,0
SC,20,73732-C60037,1,54361,INCA-TRIO FIRE SERVICE LP,7/31/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,FIRE PROTECTION,1,25318,0,25318,0
SC,20,73733-C60037,1,53727,CENTRAL FIRE PROTECTN INC,7/31/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,FIRE PROTECTION,1,62460,0,62460,0
SC,20,73734-C60037,1,53660,BT BURNETT CONSTRUCTN LLC,8/1/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,EXCAVATION,3,172650,0,198450,0
SC,20,73735-C60037,1,53480,ASPEN ELECTRIC CO,7/31/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,ELECTRICAL,7,220000,0,219450,0
SC,20,73736-M60857,1,54327,HYDRAMETRICS,7/31/2012 0:00,20, 14932-001,GOOSE CREEK CISD,COMMISSIONING,1,6820,0,6820,0
SC,20,73767-C12057,1,53992,EC COMPANY,8/2/2012 0:00,20, 14383-001,PORTLAND CLINIC,LIGHTING,8,2497,0,134506.94,0
SC,20,73772-C11093,1,53479,ASCEND STRUCTURAL DESIGN,8/2/2012 0:00,20, 17417-001,WEST VALLEY SCHOOL,PROFESSIONAL,1,2400,0,2400,0
SC,20,73777-C10249,1,54784,MSGS ARCHITECTS,8/2/2012 0:00,20, 14267-001,THURSTON COUNTY PH 3,ARCHITECT,2,20270,0,19637.5,0
SC,20,73778-C10249,1,55512,WETHERHOLT AND ASSOCIATES,8/2/2012 0:00,20, 14267-001,THURSTON COUNTY PH 3,ENGINEERING-CIVIL,2,12000,0,8473,0
SC,20,73786-P10810,1,54086,MCKINSTRY ELECTRIC,8/3/2012 0:00,20, 14950-001,SEATTLE U UTILITY,ELECTRICAL,2,15294,0,33940,0
SC,20,73788-C11099,1,54000,MCKINSTRY ESSENTION LLC,8/3/2012 0:00,20, 14343-001,WHITWORTH UNIVERSITY,PROFESSIONAL,1,9086,0,9086,0
SC,20,73789-C32000,1,54349,IEA,,,,,,,,,,
SC,20,73791-C60037,1,54637,MMW FABRICATION LTD,8/6/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,STRUCTURAL,1,316161,0,316161,0
SC,20,73792-C60037,1,54123,FOUR STAR FAB & SVC INC,8/6/2012 0:00,20, 14496-001,ROLLING PLAINS PH 3,MECHANICAL,2,152000,0,141895,0
SC,20,73797-C11099,1,54338,ICC ELECTRIC,,,,,,,,,,
SC,20,73798-C11099,1,54086,MCKINSTRY ELECTRIC,8/6/2012 0:00,20, 14343-001,WHITWORTH UNIVERSITY,ELECTRICAL,2,88890,0,88090,0
SC,20,73800-C11099,1,53535,ATS INLAND NW,8/6/2012 0:00,20, 14343-001,WHITWORTH UNIVERSITY,CONTROLS,1,36800,0,36800,0
SC,20,73806-C20041,1,55455,WALRATH HEATING & A/C CO,8/7/2012 0:00,20, 14427-001,CITY OF BOULDER ESPC,MECHANICAL,1,92595,0,92595,0
SC,20,73812-C20042,1,53473,ANIMAS VALLEY CONST LLC,8/7/2012 0:00,20, 14428-001,FORT LEWIS COLLEGE,LANDSCAPING,5,2500,0,14014.95,0
SC,20,73815-C20041,1,54562,MURPHY CO MECH CONTRACTOR,8/7/2012 0:00,20, 14427-001,CITY OF BOULDER ESPC,MECHANICAL,13,222431,0,384434.9,0
SC,20,73816-C12057,1,54814,NEUDORFER ENGINEERS INC,8/7/2012 0:00,20, 14383-001,PORTLAND CLINIC,BALANCING,3,8400,0,19500,0
SC,20,73817-C20045,1,55137,SOUTHPAW ELECTRIC CORP,8/7/2012 0:00,20, 14431-001,EVERGREEN PARK AND,ELECTRICAL,4,10241.19,0,27581.19,0
SC,20,73823-Y44201,1,55311,SHARON BITTNER INTERIORS,8/9/2012 0:00,20, 16179-001,442 OFFICE BUILD OUT,OTHER CONSULTANT,3,1162.5,0,2149.35,0
SC,20,73833-C10237,1,53580,BETSCHART ELECTRCL CO INC,8/10/2012 0:00,20, 14260-001,CAP CAMPUS GARG LTG,LIGHTING,5,1160300,0,1323635,0
SC,20,73837-C11102,1,54583,MAIANI CONSTRUCTION SERVI,8/10/2012 0:00,20, 14345-001,KENNEWICK SD,BALANCING,2,18620,0,21880,0
SC,20,73838-C11093,1,54583,MAIANI CONSTRUCTION SERVI,8/10/2012 0:00,20, 17417-001,WEST VALLEY SCHOOL,BALANCING,2,41000,0,42368,0
SC,20,73840-C11102,1,53437,ALL SURFACE ROOF/WTRPROOF,8/10/2012 0:00,20, 14345-001,KENNEWICK SD,ROOFING,6,30000,0,57252,0
SC,20,73841-C11055,1,54000,MCKINSTRY ESSENTION LLC,8/10/2012 0:00,20, 14329-001,WSU STUDENT REC CTR,OTHER CONSULTANT,1,6600,0,6600,0
SC,20,73842-C11077,1,54000,MCKINSTRY ESSENTION LLC,8/10/2012 0:00,20, 14335-001,PH 13.7 SLOAN HALL,OTHER CONSULTANT,1,13550,0,13550,0
SC,20,73844-C11102,1,53740,CTA ARCHITECTS ENGINEERS,8/11/2012 0:00,20, 14345-001,KENNEWICK SD,ENGINEERING-ELECTRIC,3,2000,0,5150.06,0
SC,20,73845-C12057,1,54829,NORTHWEST CONTROL CO INC,8/10/2012 0:00,20, 14383-001,PORTLAND CLINIC,CONTROLS,7,228880,0,270048,0
SC,20,73846-C11102,1,54363,IRS ENVIRONMENTAL-WA,,,,,,,,,,
SC,20,73848-C14009,1,53884,D'S INSULATION,8/13/2012 0:00,20, 14411-001,MSU ESCO PH 2.1,INSULATION,2,8500,0,12030,0
SC,20,73852-C11101,1,54393,JOHNSON CONTROLS INC,8/14/2012 0:00,20, 14344-001,RICHLAND SD,CONTROLS,4,22000,0,80071,0
SC,20,73861-F10585,1,54925,PERKINS & WILL INC,8/14/2012 0:00,20, 14623-001,UW SOM 850,SERVICES,2,10100,0,18100,0
SC,20,73866-C10193,1,54013,MCKINSTRY ELECTRICAL LLC,8/15/2012 0:00,20, 14245-001,WWU PH 1.0,LIGHTING,4,427500,0,607887,0
SC,20,73870-C11099,1,54578,MCKINSTRY CO,8/16/2012 0:00,20, 14343-001,WHITWORTH UNIVERSITY,MECHANICAL,4,224228,0,247248,0
SC,20,73883-C20045,1,53778,CARRIER CORPORATION,8/20/2012 0:00,20, 14431-001,EVERGREEN PARK AND,CONTROLS,1,31145,0,31145,0
SC,20,73884-T60006,1,54922,PHI SERVICES AGENCY INC,8/20/2012 0:00,20, 15595-001,CITY OF COPRUS,BALANCING,2,3000,0,8500,0
SC,20,73886-C12058,1,54183,GALE CONTRACTOR SERVICES,8/20/2012 0:00,20, 14384-001,GRESHAM BARLOW,DRYWALL,1,9995,0,9995,0
SC,20,73892-F10575,1,54578,MCKINSTRY CO,8/20/2012 0:00,20, 14620-000,PRINCESS CRUISES DC,SERVICES,2,4143,0,5524,0
SC,20,73900-C10251,1,53671,BLDG ENVELOPE SOLUTNS LLC,8/20/2012 0:00,20, 14269-001,TAHOMA SCHOOLS PH 3,ROOFING,1,27075,0,27075,0
SC,20,73901-C11103,1,53740,CTA ARCHITECTS ENGINEERS,8/20/2012 0:00,20, 14346-001,BASE TA PHASE 2,ENGINEERING-ELECTRIC,1,8600,0,8600,0
SC,20,73902-C32002,1,54419,JULIAN M JOHNSON CONSTRCT,8/23/2012 0:00,20, 14467-001,CITY OF NEW HOPE PC,GENERAL CONTRACTING/,1,881.25,0,881.25,0
SC,20,73922-C11098,1,54000,MCKINSTRY ESSENTION LLC,8/22/2012 0:00,20, 17418-001,NEWPORT SCHOOL,COMMISSIONING,2,54368,0,37818,0
SC,20,73929-Y52012,1,54899,POWERIT SOLUTIONS,8/23/2012 0:00,20, 16217-001,SBS SPARA SKYPARK,LICENSE RENEWAL,1,8500,0,8500,0
SC,20,73930-C14011,1,54121,4G PLUMBING & HEATING,8/29/2012 0:00,20, 14413-001,MONTANA DEPT OF,MECHANICAL,4,209150,0,234513.04,0
SC,20,73934-P30692,1,55298,STEWART DESIGN ASSOC INC,8/24/2012 0:00,20, 15075-001,SCHOOL DISTRICT OF,OTHER CONSULTANT,1,6640,0,6640,0
SC,20,73938-C10185,1,53942,DK SYSTEMS INC,8/24/2012 0:00,20, 14241-001,SKAGIT CNTY GRP 1,ELECTRICAL SUB CNTRL,1,7700,0,7700,0
SC,20,73939-C12058,1,54000,MCKINSTRY ESSENTION LLC,8/24/2012 0:00,20, 14384-001,GRESHAM BARLOW,COMMISSIONING,1,135519,0,135519,0
SC,20,73942-C14011,1,54393,JOHNSON CONTROLS INC,8/28/2012 0:00,20, 14413-001,MONTANA DEPT OF,CONTROLS-OFFICE,2,52871,0,55448,0
SC,20,73943-C14011,1,54393,JOHNSON CONTROLS INC,8/28/2012 0:00,20, 14413-001,MONTANA DEPT OF,CONTROLS-BOILER/UNIT,1,22778,0,22778,0
SC,20,73944-C50006,1,53401,ACCO ENGINEERED SYSTEMS,8/28/2012 0:00,20, 14487-001,SFPUC SUNOL MASTER,MECHANICAL,2,106183.38,0,12293.93,0
SC,20,73945-C14011,1,54539,LOCKMER PLMBG,,,,,,,,,,
SC,20,73946-C14011,1,55029,R&R ELECTRIC INC,8/28/2012 0:00,20, 14413-001,MONTANA DEPT OF,LIGHTING,1,56145,0,56145,0
SC,20,73947-C11103,1,54519,SIEMENS INDUSTRY INC,8/28/2012 0:00,20, 14346-001,BASE TA PHASE 2,CONTROLS,1,53930,0,53930,0
SC,20,73948-C11103,1,54594,MCCLINTOCK & TURK,,,,,,,,,,
SC,20,73949-C11103,1,54220,GROPP HEATING AIR & ELEC,8/28/2012 0:00,20, 14346-001,BASE TA PHASE 2,ELECTRIC,2,21679,0,27919,0
SC,20,73951-C30039,1,55526,WJ WOODRUFF ROOF CONTRCTR,8/28/2012 0:00,20, 14448-001,GREEN LAKE SD PH 1.1,ROOFING,2,348600,0,344470.47,0
SC,20,73952-C30039,1,53801,COMPLETE CONTROL INC,8/28/2012 0:00,20, 14448-001,GREEN LAKE SD PH 1.1,MECHANICAL,11,718440,0,799431.59,0
SC,20,73953-C12058,1,54086,MCKINSTRY ELECTRIC,8/28/2012 0:00,20, 14384-001,GRESHAM BARLOW,DRYWALL,1,950,0,950,0
SC,20,73954-C12058,1,54429,JWC LLC,8/28/2012 0:00,20, 14384-001,GRESHAM BARLOW,DRYWALL,1,9502.92,0,9502.92,0
SC,20,73959-C30039,1,53671,BLDG ENVELOPE SOLUTNS LLC,8/28/2012 0:00,20, 14448-001,GREEN LAKE SD PH 1.1,GENERAL CONTRACTING/,1,24925,0,24925,0
SC,20,73961-C12057,1,54578,MCKINSTRY CO,8/29/2012 0:00,20, 14383-001,PORTLAND CLINIC,MECHANICAL,8,637465,0,893445,0
SC,20,73962-C11101,1,54000,MCKINSTRY ESSENTION LLC,8/29/2012 0:00,20, 14344-001,RICHLAND SD,COMMISSIONING,2,187775,0,201493,0
SC,20,73965-C11092,1,54000,MCKINSTRY ESSENTION LLC,8/29/2012 0:00,20, 14340-001,COLTON SCHOOL DISTR,COMMISSIONING,1,2571,0,2571,0
SC,20,73972-C10249,1,53406,ALARM CENTER,,,,,,,,,,
SC,20,73974-C14011,1,55029,R&R ELECTRIC INC,8/30/2012 0:00,20, 14413-001,MONTANA DEPT OF,ELECTRICAL BOILER,1,2125,0,2125,0
SC,20,73975-C14011,1,55029,R&R ELECTRIC INC,8/30/2012 0:00,20, 14413-001,MONTANA DEPT OF,ELECTRICAL OFFICE,1,4170,0,4170,0
SC,20,73976-C14011,1,55029,R&R ELECTRIC INC,8/30/2012 0:00,20, 14413-001,MONTANA DEPT OF,ELECTRICAL POWER &,2,14952,0,26678.97,0
SC,20,73982-C14011,1,55253,TESTCOMM LLC,8/30/2012 0:00,20, 14413-001,MONTANA DEPT OF,BALANCING,1,4195,0,4195,0
SC,20,73983-C32011,1,53722,CLIMATE MAKERS INC,8/30/2012 0:00,20, 14472-001,NASHWAUK KEEWATIN,MECHANICAL,6,213839,0,339170.2,0
SC,20,73985-C32011,1,54118,FOSTER,,,,,,,,,,
SC,20,73992-P10822,1,54887,PARAMETRIX INC,9/4/2012 0:00,20, 14955-001,KITSAP COUNTY PH1,ENGINEERING-ELECTRIC,1,41740,0,41740,0
SC,20,73995-C20041,1,54519,SIEMENS INDUSTRY INC,9/4/2012 0:00,20, 14427-001,CITY OF BOULDER ESPC,CONTROLS,4,6930,0,17266,0
SC,20,73996-C20045,1,53875,CUSTOM ENVIRONMNTL SVCS,9/5/2012 0:00,20, 14431-001,EVERGREEN PARK AND,SHEET METAL (OUTSIDE,1,1875,0,1875,0
SC,20,74002-C20042,1,55529,WOODCHUCK TREE SVC LLC,9/5/2012 0:00,20, 14428-001,FORT LEWIS COLLEGE,GENERAL CONTRACTING/,1,1670,0,1670,0
SC,20,74008-C20042,1,55312,TL ROOFING,9/6/2012 0:00,20, 14428-001,FORT LEWIS COLLEGE,GENERAL CONTRACTING/,2,5004,0,16540.8,0
SC,20,74013-C12058,1,54318,HUDSON BAY INSULATION CO,9/6/2012 0:00,20, 14384-001,GRESHAM BARLOW,INSULATION,2,18318,0,16257.56,0
SC,20,74015-C10249,1,55477,WAYNES ROOFING,9/6/2012 0:00,20, 14267-001,THURSTON COUNTY PH 3,ROOFING,2,124500,0,131757,0
SC,20,74020-C11102,1,54000,MCKINSTRY ESSENTION LLC,9/7/2012 0:00,20, 14345-001,KENNEWICK SD,COMMISSIONING,1,31278,0,31278,0
SC,20,74024-C20045,1,53990,EVERGREEN GLASS CO INC,10/16/2012 0:00,20, 14431-001,EVERGREEN PARK AND,SHEET METAL(OUTSIDE),1,1709.86,0,1709.86,0
SC,20,74025-C10207,1,54169,GUARDIAN SECURITY SYSTEMS,9/7/2012 0:00,20, 14248-001,WHATCOM CC,FIRE PROTECTION (OUT,1,575,0,575,0
SC,20,74029-C20046,1,54963,PRACTICAL ENRGY SOLUTIONS,9/10/2012 0:00,20, 14432-001,DURANGO SCHOOL,LIGHTING,2,207747.14,0,221047.14,0
SC,20,74039-C20041,1,53769,COLLINS CONTROL ASSOC INC,9/11/2012 0:00,20, 14427-001,CITY OF BOULDER ESPC,CONTROLS,8,16450,0,36900,0
